url,pick,team,year,pos,player,college,missing_combine_vals,height_inches,weight,forty,vertical,bench,broad,threecone,shuttle,defense.ast.tackles,defense.fum.forced,defense.fum.rec,defense.fum.tds,defense.fum.yds,defense.games,defense.int,defense.int.td,defense.int.yards,defense.loss.tackles,defense.pd,defense.sacks,defense.seasons,defense.solo.tackes,defense.tackles,passing.attempts,passing.comp.pct,passing.completions,passing.games,passing.pass.ints,passing.pass.tds,passing.pass.yards,passing.seasons,receiving.games,receiving.rec.td,receiving.rec.yards,receiving.receptions,receiving.rush.att,receiving.rush.td,receiving.rush.yds,receiving.scrim.plays,receiving.scrim.tds,receiving.scrim.yds,receiving.seasons,rushing.games,rushing.rec.td,rushing.rec.yards,rushing.receptions,rushing.rush.att,rushing.rush.td,rushing.rush.yds,rushing.scrim.plays,rushing.scrim.tds,rushing.scrim.yds,rushing.seasons,num_murders,purple.drank.incidents
https://www.sports-reference.com/cfb/players/aj-cann-1.html,67,JAX,2015,OG,A.J. Cann,South Carolina,4,75,313,5.47,NA,26,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-davis-1.html,105,DET,2007,CB,A.J. Davis,North Carolina State,4,70,193,4.56,NA,16,NA,NA,NA,17,0,0,0,0,46,4,0,111,2,6,1,4,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-edds-1.html,300,NA,2010,OLB,A.J. Edds,Iowa,0,76,246,4.62,33,16,117,7.19,4.28,149,1,0,0,0,48,7,0,67,13,0,2,4,76,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-green-1.html,4,CIN,2011,WR,A.J. Green,Georgia,0,76,211,4.48,34.5,18,126,6.91,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,"2,619",166,7,0,105,173,23,"2,724",3,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-hawk-1.html,5,GNB,2006,OLB,A.J. Hawk,Ohio State,0,73,248,4.59,40,24,115,6.82,3.96,52,0,0,0,0,51,7,1,123,17,0,10,4,69,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-jefferson-1.html,300,NA,2010,CB,A.J. Jefferson,Fresno State,0,72,193,4.42,44,7,126,6.72,4,39,0,0,1,0,39,0,0,0,1,1,0,4,69,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-jenkins-1.html,30,SFO,2012,WR,A.J. Jenkins,Illinois,2,72,190,4.37,38.5,12,124,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,"2,432",167,6,0,25,173,19,"2,457",4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-klein-1.html,148,CAR,2013,ILB,A.J. Klein,Iowa State,3,73,250,4.66,NA,20,113,NA,NA,180,1,1,0,0,51,5,4,265,20,7,3,4,181,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-mccarron-1.html,164,CIN,2014,QB,A.J. McCarron,Alabama,1,75,220,4.94,28,NA,99,7.18,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,026",264,686,53,15,77,"9,019",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-nicholson-1.html,157,CIN,2006,OLB,A.J. Nicholson,Florida State,1,73,252,4.88,NA,25,116,7.37,4.43,47,0,1,1,23,37,3,1,59,10,0,1,3,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-stamps-1.html,300,NA,2016,FS,A.J. Stamps,Kentucky,0,71,193,4.79,33,15,115,7.17,4.25,45,0,0,0,0,23,5,0,138,2,13,0,2,79,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,300,NA,2009,C,A.Q. Shipley,Penn State,0,73,304,5.19,31,33,100,7.46,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ashawn-robinson-1.html,46,DET,2016,DT,A'Shawn Robinson,Alabama,0,76,307,5.2,26,22,106,7.8,4.74,84,1,1,0,0,43,0,0,0,23,5,9,5,54,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-burbridge-1.html,213,SFO,2016,WR,Aaron Burbridge,Michigan State,0,72,206,4.56,30.5,20,115,7.22,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,"2,174",165,22,0,149,187,10,"2,323",4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-colvin-1.html,114,JAX,2014,CB,Aaron Colvin,Oklahoma,5,71,177,4.51,NA,NA,NA,NA,NA,64,1,3,0,0,50,5,0,28,15,11,4,4,170,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-curry-1.html,4,SEA,2009,OLB,Aaron Curry,Wake Forest,0,74,254,4.52,37,25,124,7.15,4.51,122,0,0,0,0,51,6,3,278,45,0,10,4,209,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-davis-4.html,300,NA,2015,OLB,Aaron Davis,Colorado State,0,72,225,4.95,29,16,107,7.38,4.37,161,3,1,0,0,38,1,0,0,19,9,0,4,184,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-dobson-1.html,59,NWE,2013,WR,Aaron Dobson,Marshall,5,75,210,4.37,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,"2,398",165,3,0,19,168,24,"2,417",4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-donald-1.html,13,STL,2014,DT,Aaron Donald,Pittsburgh,0,73,285,4.68,32,35,116,7.11,4.39,66,6,0,0,0,39,0,0,0,66,10,30,4,115,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-francisco-1.html,300,NA,2005,FS,Aaron Francisco,BYU,0,74,211,4.74,35,17,113,6.96,4.07,0,0,0,0,0,47,7,0,98,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-hernandez-1.html,113,NWE,2010,TE,Aaron Hernandez,Florida,5,74,245,4.64,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,"1,382",111,1,0,16,112,12,"1,398",3,0,0,0,0,0,0,0,0,0,0,0,2,0
https://www.sports-reference.com/cfb/players/aaron-hester-1.html,300,NA,2013,CB,Aaron Hester,UCLA,1,74,198,4.62,29,NA,112,7.26,4.33,34,0,0,0,0,43,5,0,14,6,11,0,4,97,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-hunt-2.html,194,DEN,2003,DE,Aaron Hunt,Texas Tech,0,74,267,4.86,30,24,106,7.68,4.52,0,0,2,1,65,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-jones-6.html,182,GNB,2017,RB,Aaron Jones,Texas-El Paso,0,69,208,4.56,37.5,16,127,6.82,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,646,71,658,33,"4,114",729,40,"4,760",5,0,0
https://www.sports-reference.com/cfb/players/aaron-kelly-1.html,300,NA,2009,WR,Aaron Kelly,Clemson,0,76,204,4.49,38,11,119,7.25,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,"2,733",232,0,0,0,232,20,"2,733",4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-lockett-1.html,254,TAM,2002,WR,Aaron Lockett,Kansas State,1,67,155,4.31,35,NA,119,6.84,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,"2,400",137,15,0,69,152,14,"2,469",4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,150,SFO,2014,DE,Aaron Lynch,South Florida,4,77,249,4.76,NA,18,NA,NA,NA,26,1,1,1,44,24,0,0,0,19,3,11,2,36,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-maybin-1.html,11,BUF,2009,DE,Aaron Maybin,Penn State,0,76,249,4.64,38,22,124,7.52,4.38,23,4,0,0,0,26,0,0,0,25,4,16,2,38,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-murray-1.html,163,KAN,2014,QB,Aaron Murray,Georgia,5,72,207,4.84,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,478",250,921,52,41,121,"13,166",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-rodgers-1.html,24,GNB,2005,QB,Aaron Rodgers,California,2,74,223,4.71,34.5,NA,110,7.38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,128,424,25,13,43,"5,469",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-ross-1.html,20,NYG,2007,CB,Aaron Ross,Texas,0,72,193,4.44,34,17,118,6.67,4.15,31,0,0,1,3,50,10,0,111,4,0,1,4,72,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-rouse-1.html,89,GNB,2007,SS,Aaron Rouse,Virginia Tech,3,76,223,4.58,35,16,NA,NA,NA,75,0,0,0,0,26,5,0,80,7,0,0,2,59,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-shea-1.html,110,CLE,2000,FB,Aaron Shea,Michigan,1,76,253,4.81,37.5,NA,114,6.72,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,508,58,27,0,104,85,5,612,4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-walker-2.html,161,SFO,2003,TE,Aaron Walker,Florida,0,78,252,4.72,33.5,24,115,7.57,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,716,56,0,0,0,56,9,716,4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-williams-2.html,34,BUF,2011,CB,Aaron Williams,Texas,0,72,204,4.55,37.5,18,127,6.72,4.07,32,0,0,0,0,37,4,1,81,12,0,3,3,65,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abdual-howard-1.html,300,NA,2002,SS,Abdual Howard,Florida State,4,72,209,4.64,NA,NA,120,NA,NA,0,0,0,0,0,41,4,2,158,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abdul-hodge-1.html,67,GNB,2006,ILB,Abdul Hodge,Iowa,1,72,236,4.76,31,NA,108,7.09,4.3,62,3,1,0,47,25,0,0,0,11,0,1,2,96,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abraham-elimimian-1.html,300,NA,2005,CB,Abraham Elimimian,Hawaii,1,70,190,4.62,39,14,121,NA,4.05,0,0,1,1,35,50,11,0,47,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abraham-wright-1.html,238,MIA,2007,DE,Abraham Wright,Colorado,0,74,242,4.9,31,24,111,7.2,4.46,29,1,0,0,0,25,1,0,2,21,2,17,2,47,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abry-jones-1.html,300,NA,2013,DT,Abry Jones,Georgia,2,75,313,5.06,26.5,30,101,NA,NA,55,2,0,0,0,39,0,0,0,14,3,5,4,52,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ace-sanders-1.html,101,JAX,2013,WR,Ace Sanders,South Carolina,0,67,173,4.58,32,7,117,6.81,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,"1,230",99,12,0,72,111,13,"1,302",3,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-archuleta-1.html,20,STL,2001,SS,Adam Archuleta,Arizona State,4,72,211,4.46,NA,31,NA,NA,NA,0,0,0,0,0,23,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-bishop-1.html,300,NA,2008,TE,Adam Bishop,Nevada,0,77,248,4.98,27,21,113,7.14,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,417,34,0,0,0,34,10,417,4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-bisnowaty-1.html,200,NYG,2017,OT,Adam Bisnowaty,Pittsburgh,0,78,304,5.23,29.5,23,96,8.02,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-carriker-1.html,13,STL,2007,DE,Adam Carriker,Nebraska,0,78,296,4.9,33.5,33,110,7.06,4.18,45,0,0,0,0,26,1,0,-3,29,3,17,2,50,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-gotsis-1.html,63,DEN,2016,DT,Adam Gotsis,Georgia Tech,5,76,287,4.88,NA,NA,NA,NA,NA,38,0,2,1,1,32,2,0,2,26,4,12,3,67,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-muema-1.html,300,NA,2014,RB,Adam Muema,San Diego State,5,70,202,4.56,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,248,29,535,34,"2,955",564,36,"3,203",3,0,0
https://www.sports-reference.com/cfb/players/adam-seward-1.html,149,CAR,2005,ILB,Adam Seward,UNLV,0,74,248,4.6,36.5,33,120,7.16,4.11,0,0,0,0,0,12,2,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-tafralis-1.html,300,NA,2008,QB,Adam Tafralis,San Jose State,1,73,221,4.78,32,NA,108,7.14,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,027",223,603,45,29,52,"7,548",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adamm-oliver-1.html,300,NA,2008,DE,Adamm Oliver,Georgia Tech,4,76,268,4.84,NA,29,NA,NA,NA,72,3,1,0,7,38,0,0,0,25,2,11,3,80,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,300,NA,2008,WR,Adarius Bowman,Oklahoma State,4,75,223,4.74,NA,14,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,"2,697",155,5,0,6,160,25,"2,703",4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ade-aruna-1.html,NA,NA,2018,DE,Ade Aruna,Tulane,0,78,262,4.6,38.5,18,128,7.53,4.48,36,3,3,0,0,37,0,0,0,19,4,11,4,71,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adell-duckett-1.html,300,NA,2005,DE,Adell Duckett,Texas Tech,0,75,270,4.93,34.5,14,105,7.75,4.35,0,0,0,0,0,38,4,2,86,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adimchinobi-echemandu-1.html,208,CLE,2004,RB,Adimchinobi Echemandu,California,4,71,226,4.58,NA,15,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,185,22,238,13,"1,195",260,13,"1,380",1,0,0
https://www.sports-reference.com/cfb/players/adolphus-washington-1.html,80,BUF,2016,DT,Adolphus Washington,Ohio State,0,75,301,5.17,27,21,99,8.06,4.79,71,3,1,0,0,36,1,1,20,25,4,14,4,71,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adoree-jackson-1.html,18,TEN,2017,CB,Adoree Jackson,Southern California,3,70,186,4.42,36,NA,122,NA,NA,26,3,2,0,0,39,6,1,67,6,28,0,3,113,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-amos-1.html,142,CHI,2015,FS,Adrian Amos,Penn State,1,72,218,4.56,35.5,NA,122,7.09,4.03,47,0,0,0,0,48,7,0,135,9,15,3,4,101,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-arrington-1.html,237,NOR,2008,WR,Adrian Arrington,Michigan,5,75,203,4.55,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,"1,438",109,0,0,0,109,16,"1,438",4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-burnette-1.html,300,NA,2001,WR,Adrian Burnette,Tulane,5,70,191,4.63,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,24,"2,471",173,0,0,0,173,24,"2,471",4,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-bushell-2.html,300,NA,2013,CB,Adrian Bushell,Louisville,0,69,186,4.58,33,17,116,6.92,4.25,17,0,0,0,0,23,2,0,0,2,0,0,2,45,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-clayborn-1.html,20,TAM,2011,DE,Adrian Clayborn,Iowa,1,75,281,4.78,33,NA,113,7.3,4.13,119,2,0,0,0,50,0,0,0,38,5,19,4,73,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-grady-1.html,300,NA,2009,DT,Adrian Grady,Louisville,0,73,298,5.18,32,31,105,7.68,4.72,48,3,1,1,19,40,0,0,0,18,1,3,4,53,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-hubbard-1.html,300,NA,2014,OLB,Adrian Hubbard,Alabama,3,78,257,4.69,38.5,NA,117,NA,NA,36,3,0,0,0,22,0,0,0,18,4,10,3,47,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-jones-1.html,132,NYJ,2004,OT,Adrian Jones,Kansas,0,76,296,4.97,31,27,114,7.81,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-madise-1.html,158,DEN,2003,WR,Adrian Madise,TCU,1,71,215,4.49,32,NA,119,7.32,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,"1,343",82,0,0,0,82,7,"1,343",2,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-moten-1.html,300,NA,2011,OLB,Adrian Moten,Maryland,0,74,228,4.53,31,18,114,7.05,4.21,120,1,0,0,0,48,6,0,19,24,3,16,4,99,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adrian-peterson-1.html,7,MIN,2007,RB,Adrian Peterson,Oklahoma,1,73,217,4.4,38.5,NA,127,7.09,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,198,24,748,41,"4,041",772,42,"4,239",3,0,0
https://www.sports-reference.com/cfb/players/adrian-taylor-1.html,300,NA,2011,DT,Adrian Taylor,Oklahoma,4,75,311,5.22,NA,34,NA,NA,NA,46,1,0,0,0,49,1,0,18,15,1,10,4,39,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ahkello-witherspoon-1.html,66,SFO,2017,CB,Ahkello Witherspoon,Colorado,1,75,198,4.45,40.5,NA,127,6.93,4.13,10,1,1,0,0,29,3,0,0,0,24,0,3,61,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ahmaad-galloway-1.html,235,DEN,2003,RB,Ahmaad Galloway,Alabama,4,72,223,4.65,NA,22,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,73,8,376,17,"1,830",384,17,"1,903",4,0,0
https://www.sports-reference.com/cfb/players/ahmad-black-1.html,151,TAM,2011,SS,Ahmad Black,Florida,0,69,184,4.7,35.5,18,119,6.85,4.2,102,0,0,0,0,48,13,3,362,13,0,2,4,142,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ahmad-bradshaw-1.html,250,NYG,2007,RB,Ahmad Bradshaw,Marshall,1,69,198,4.55,34,NA,112,6.7,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,697,87,558,31,"2,982",645,36,"3,679",3,0,0
https://www.sports-reference.com/cfb/players/ahmad-carroll-1.html,25,GNB,2004,CB,Ahmad Carroll,Arkansas,2,70,195,4.34,41,15,128,NA,NA,0,0,0,0,0,35,4,0,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ahmad-dixon-1.html,248,DAL,2014,SS,Ahmad Dixon,Baylor,0,72,212,4.64,32,14,111,7.55,4.5,101,2,4,0,0,49,4,1,72,13,9,1,4,187,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ahtyba-rubin-1.html,190,CLE,2008,DT,Ahtyba Rubin,Iowa State,0,75,315,5.2,28,35,106,8.05,5,34,1,0,0,0,24,0,0,0,8,1,3,2,42,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/airese-currie-1.html,140,CHI,2005,WR,Airese Currie,Clemson,1,70,186,4.49,38,NA,125,7.05,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,"2,025",137,14,0,26,151,10,"2,051",4,0,0,0,0,0,0,0,0,0,0,0,0,0
